Species,Order,Family,Wing.length,Tarsus.length,Weight,Bill.length,Bill.depth,Bill.width,Tail.length,Dev.mode,Dev.stage
Myiobius barbatus,Passeriformes,Tyrannidae,64.21,13.94,11,12.98,4.35,8.06,56.82,Superaltricial,Adult
Myiobius barbatus,Passeriformes,Tyrannidae,58.31,13.29,10,13.84,4.11,8.09,49.56,Superaltricial,Adult
Myiobius barbatus,Passeriformes,Tyrannidae,67,14.8,10.5,12.6,2.6,5.1,58,Superaltricial,Adult
Myiobius barbatus,Passeriformes,Tyrannidae,66,18.5,11,10,2.7,4.7,58,Superaltricial,Adult
Myiobius barbatus,Passeriformes,Tyrannidae,65,15,11,11.6,2.8,5.1,55,Superaltricial,Adult
Myiobius barbatus,Passeriformes,Tyrannidae,56.7,15.49,10,13.07,3.13,8.41,50.22,Superaltricial,Adult
Myiobius barbatus,Passeriformes,Tyrannidae,56.91,13.7,9.5,12.43,3.93,8.63,49.31,Superaltricial,Adult
Lipaugus lanioides,Passeriformes,Cotingidae,124,25,85,22,8,8.2,116,Superaltricial,Adult
Lipaugus lanioides,Passeriformes,Cotingidae,130,23.1,82,22.1,8.3,9.8,117,Superaltricial,Adult
Lipaugus lanioides,Passeriformes,Cotingidae,128,24.5,87.5,23.2,8,9.2,113,Superaltricial,Adult
Veniliornis spilogaster,Piciformes,Picidae,92.8,18.7,34,21.4,6.3,10,57.6,Superaltricial,Adult
Veniliornis spilogaster,Piciformes,Picidae,50,21.2,35,25,6.8,17,91,Superaltricial,Adult
Veniliornis spilogaster,Piciformes,Picidae,95,9.3,35,22.9,7.3,11.6,58,Superaltricial,Adult
Veniliornis spilogaster,Piciformes,Picidae,90.6,18.1,34,21.5,7.7,9.9,58.4,Superaltricial,Adult
Veniliornis spilogaster,Piciformes,Picidae,103,18.8,42,23,6.4,10.5,62.6,Superaltricial,Adult
Veniliornis spilogaster,Piciformes,Picidae,90.8,18,33,18.6,6.5,10.5,55.8,Superaltricial,Adult
Campylorhamphus falcularius,Passeriformes,Furnariidae,104,20,41,70,7.2,8.3,103,Superaltricial,Adult
Campylorhamphus falcularius,Passeriformes,Furnariidae,100,24.7,38,63.6,6,6.6,95,Superaltricial,Adult
Campylorhamphus falcularius,Passeriformes,Furnariidae,102,24.2,45,70.6,7.2,5.8,99,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,66,24.2,15.5,14.1,3.8,4.8,51,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,67,27.27,15,16.93,3.61,9.34,53,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,62,23.2,14,13,4.1,5.2,40,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,68,24.8,20,13.1,4.1,8.1,51,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,64,26.51,14,14.58,3.54,8.42,45,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,68,27.1,15,12.9,4.1,5.9,48,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,64,27.62,18,15.95,3.94,8.45,55,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,65,29.45,18,16.04,3.8,5.18,54,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,61,22.7,15,12.5,4,6.6,45,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,62,24.95,15,13.9,3.3,3.95,47,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,62,27.11,15,15.52,3.56,8.68,52,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,67,27.3,15,11.1,4,5.2,48,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,66,26.2,17,15.53,3.65,9.79,51,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,63,24.2,15.5,14.4,3.5,4.6,48,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,67,24.3,15,12.3,4.1,6.4,49,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,65,26.9,15,14.93,3.23,8.63,50,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,65,24.1,14,14.7,3.2,4.1,51,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,62,24.93,18,14.75,3.64,9.96,48,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,65,25.39,16,14.56,3.44,8.5,52,Superaltricial,Adult
Corythopis delalandi,Passeriformes,Tyrannidae,64,27.53,15,15.57,3.89,8.78,52,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,65,17.3,22,19.4,3.9,4.6,47,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,65,22.5,23,16.1,4.2,4.4,56,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,66,21.1,23,12,4.2,4.6,38,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,69,22.3,22,15.2,3.3,5.6,45,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,71,21.7,24,16.6,4.25,5.65,46,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,68,23.2,21,14.6,4.6,4.6,47,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,62,22.7,21,17.4,4.3,5.7,44,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,62,22.7,20,18,4,5.4,41,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,72,22.6,23,16.9,4.6,3.9,50,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,66,23.6,22,16.2,4.4,5.1,57,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,63,22.3,21,14.8,4.1,5.4,45,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,60,23,19,16.5,3.7,5.2,43,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,70,24.1,25,21.6,4.4,11.2,50,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,66,24.9,24,16.3,3.8,3.4,42,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,66,22.6,24,17.3,4.9,3.5,42,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,68,24,23,15.2,4,5.6,46,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,70,24.2,25,21.1,3.6,3.2,46,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,62,22.7,20,16.3,3.8,5.3,42,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,61,23,20,14.8,4.2,5.2,42,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,61,24.3,19,14.9,4.2,4.2,43,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,66,22.2,21,14.1,4.2,5.1,44,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,64,26.8,22,11.1,4.1,4.8,45,Superaltricial,Adult
Lochmias nematura,Passeriformes,Furnariidae,70,24.6,22,16,4.4,5.5,47,Superaltricial,Adult
Phaethornis ruber,Apodiformes,Trochilidae,57,3.6,6,35.4,3.6,4.7,36,Superaltricial,Adult
Aphantochroa cirrochloris,Apodiformes,Trochilidae,42,7.6,6,23.6,2.97,3.62,69,Superaltricial,Adult
Aphantochroa cirrochloris,Apodiformes,Trochilidae,64.97,3.62,6.5,24.77,3.17,5.16,40.39,Superaltricial,Adult
Aphantochroa cirrochloris,Apodiformes,Trochilidae,62.89,3.84,7.5,25.83,3.3,5.91,41.45,Superaltricial,Adult
Aphantochroa cirrochloris,Apodiformes,Trochilidae,69,6.3,6.7,21.6,2.9,6.9,41,Superaltricial,Adult
Aphantochroa cirrochloris,Apodiformes,Trochilidae,69.53,2.88,7,26.28,3.1,5.03,43.65,Superaltricial,Adult
Aphantochroa cirrochloris,Apodiformes,Trochilidae,68.17,3.82,7,23.37,3.11,5.31,42.2,Superaltricial,Adult
Machaeropterus regulus,Passeriformes,Pipridae,53.64,12.95,10.5,7.99,3.35,5.53,21.39,Superaltricial,Adult
Machaeropterus regulus,Passeriformes,Pipridae,50.4,13.36,10,8.62,3.18,5.61,22.14,Superaltricial,Adult
Machaeropterus regulus,Passeriformes,Pipridae,51.58,14.09,11,8.04,3.16,7.25,20.78,Superaltricial,Adult
Machaeropterus regulus,Passeriformes,Pipridae,50.53,12.94,11.5,8.55,3.21,9.18,20.61,Superaltricial,Adult
Machaeropterus regulus,Passeriformes,Pipridae,51,14,10.5,7.3,3.7,5.2,22,Superaltricial,Adult
Machaeropterus regulus,Passeriformes,Pipridae,51.94,13.39,10.5,7.54,2.94,7.33,20.48,Superaltricial,Adult
Thamnophilus palliatus,Passeriformes,Thamnophilidae,65,25,24,18,6.86,12.09,71,Superaltricial,Adult
Thamnophilus palliatus,Passeriformes,Thamnophilidae,65,25,24,18.8,6.57,9.76,74,Superaltricial,Adult
Thamnophilus palliatus,Passeriformes,Thamnophilidae,65,13.6,24,20,7.96,9.47,74,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,61,14.1,9,12.7,4.5,8.2,45,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,59,13.8,10,10.6,4.5,5.9,47,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,59,15.1,8,9.5,3.5,3,48,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,58.4,12.8,11,10.95,4.4,8,45.5,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,54.92,12.51,9.5,11.2,3.96,7.19,47.41,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,62,15.8,10,13.4,4.8,6.7,40,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,53,11.4,11,9.9,4.2,6.1,41,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,57.97,12.79,9,13.18,4.44,6.39,44.73,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,58,10.4,10,12.9,2.3,7,41,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,60,13.95,10,10.8,4.3,6.4,47,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,55,14.2,9.5,10.8,4.4,3.5,47,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,56.63,12.05,9.5,12.51,5.15,6.19,43.71,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,59,14.5,11,12.4,4.5,9,46,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,59,11.6,24,12.3,4.7,7.3,44,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,60,18.4,9,12.3,4.7,7.8,48,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,58.81,11.83,9.5,12.4,4.31,6.48,47.41,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,57.4,10.7,10,10.3,4.5,6.8,48.4,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,60,13.8,9,12.3,4.6,7,49,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,60.5,14.7,9,10.4,4.35,6.3,46.5,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,49,15.4,10,11.5,4.75,6.18,59,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,70,19.25,10,10.4,4.5,6.25,48,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,64,14.8,10,14.4,4.7,2.4,51,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,59,14.4,9.5,11,4.1,5.7,58,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,58,14.9,8,12.5,4.5,6.5,41,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,43,13.22,10,9.97,5.61,5.33,55,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,44,12.85,8,10.4,4.65,4.92,55,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,46,13.9,12,10.6,4.79,5.28,59,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,47,15,10,14,5.01,5.71,60,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,57,13.6,9,11.4,4.2,7.5,45,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,60,14,10,11.6,4.4,7.6,50,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,53.6,16.08,8.26,9.4,3.86,3.12,48.88,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,53.5,13.55,10,11.55,4.8,7.8,44.5,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,55,14.1,9,11.6,4.4,6.2,45,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,59,13.8,8.5,10.2,5.1,5.3,48,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,59,14.5,10,11.7,3.8,3.7,49,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,58,14.1,10,12.9,4.6,7.7,46,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,54.46,13.11,8.5,13.03,4.26,6.79,40.71,Superaltricial,Adult
Xenops minutus,Passeriformes,Furnariidae,59,16.3,12,13.3,4.7,6.1,49,Superaltricial,Adult
Glaucis hirsutus,Apodiformes,Trochilidae,61,6.1,7,32.4,4.4,4,40,Superaltricial,Adult
Glaucis hirsutus,Apodiformes,Trochilidae,58,6,6.2,23.4,3.8,5.2,35,Superaltricial,Adult
Glaucis hirsutus,Apodiformes,Trochilidae,56,5.7,6.2,31.4,3,7,36,Superaltricial,Adult
Glaucis hirsutus,Apodiformes,Trochilidae,62,6.7,7.4,32.8,4,8.3,31,Superaltricial,Adult
Glaucis hirsutus,Apodiformes,Trochilidae,59,6.9,6,22.4,3.8,5.2,36,Superaltricial,Adult
Glaucis hirsutus,Apodiformes,Trochilidae,57,4.8,5.6,31.8,3.5,6.2,35,Superaltricial,Adult
Glaucis hirsutus,Apodiformes,Trochilidae,57.19,3.91,6,30.51,3.46,4.64,35.7,Superaltricial,Adult
Glaucis hirsutus,Apodiformes,Trochilidae,36,6.6,6,33.5,4.94,4.84,66,Superaltricial,Adult
Glaucis hirsutus,Apodiformes,Trochilidae,57.47,3.31,6.5,30.48,3.11,4.68,35.71,Superaltricial,Adult
Glaucis hirsutus,Apodiformes,Trochilidae,35,8.8,4,31.3,3.86,4.52,60,Superaltricial,Adult
Volatinia jacarina,Passeriformes,Thraupidae,51,15.7,9.5,9.3,5.2,5.2,39,Superaltricial,Adult
Volatinia jacarina,Passeriformes,Thraupidae,53,17.6,9,10.55,6.05,6.7,55,Superaltricial,Adult
Volatinia jacarina,Passeriformes,Thraupidae,49,17.75,9,11,6.4,6.4,45,Superaltricial,Adult
Volatinia jacarina,Passeriformes,Thraupidae,49.5,14.81,10.5,10.38,5.79,6.25,46.55,Superaltricial,Adult
Volatinia jacarina,Passeriformes,Thraupidae,45,21,10,10,6.5,7.2,55.2,Superaltricial,Adult
Volatinia jacarina,Passeriformes,Thraupidae,52,16.3,10,9,5.9,7,45,Superaltricial,Adult
Volatinia jacarina,Passeriformes,Thraupidae,53,21.35,18,10.9,6.3,7.45,43,Superaltricial,Adult
Volatinia jacarina,Passeriformes,Thraupidae,51,19.1,12,11,5.9,6.2,48,Superaltricial,Adult
Volatinia jacarina,Passeriformes,Thraupidae,46,15.41,10,10.52,7.63,7.54,53,Superaltricial,Adult
Volatinia jacarina,Passeriformes,Thraupidae,54,15.4,10,10.8,5.8,6.1,50,Superaltricial,Adult
Volatinia jacarina,Passeriformes,Thraupidae,50,14.5,10,9.3,5.5,6.4,44,Superaltricial,Adult
Volatinia jacarina,Passeriformes,Thraupidae,50,15.5,10,9.9,5.5,5.1,44,Superaltricial,Adult
Volatinia jacarina,Passeriformes,Thraupidae,42,15.8,10,9,6.02,6.45,50,Superaltricial,Adult
Volatinia jacarina,Passeriformes,Thraupidae,50,15,10,8.6,6.29,6.89,58,Superaltricial,Adult
Furnarius figulus,Passeriformes,Furnariidae,60,25,34,23,6.63,7.17,120,Superaltricial,Adult
Furnarius figulus,Passeriformes,Furnariidae,56,28,36,19,5.05,8.3,90,Superaltricial,Adult
Furnarius figulus,Passeriformes,Furnariidae,90,26.1,37,20.3,5.2,8.4,58,Superaltricial,Adult
Eupetomena macroura,Apodiformes,Trochilidae,74,6.2,8.7,21,3.2,7,91,Superaltricial,Adult
Eupetomena macroura,Apodiformes,Trochilidae,68,5.8,7,22.4,2.5,5.9,68,Superaltricial,Adult
Eupetomena macroura,Apodiformes,Trochilidae,74,6.8,11,22.5,2.4,5.8,99,Superaltricial,Adult
Eupetomena macroura,Apodiformes,Trochilidae,70,7,8.2,25,4.43,4.4,85,Superaltricial,Adult
Eupetomena macroura,Apodiformes,Trochilidae,73.17,4.02,7.5,23.7,2.88,4.93,86.5,Superaltricial,Adult
Eupetomena macroura,Apodiformes,Trochilidae,73.02,4.15,7,23.87,2.74,5.73,90.5,Superaltricial,Adult
Eupetomena macroura,Apodiformes,Trochilidae,69,6.1,6.8,22.3,3.3,8.2,72,Superaltricial,Adult
Eupsittula aurea,Psittaciformes,Psittacidae,133,13,90,17.2,19.5,12.14,146,Superaltricial,Adult
Eupsittula aurea,Psittaciformes,Psittacidae,138,15.6,92,18,19.84,13.23,150,Superaltricial,Adult
Eupsittula aurea,Psittaciformes,Psittacidae,137,19.4,96,19,18.63,12.34,150,Superaltricial,Adult
Eupsittula aurea,Psittaciformes,Psittacidae,117,15.8,90,18,19.54,12.29,150,Superaltricial,Adult
Molothrus bonariensis,Passeriformes,Icteridae,115,29.62,51.82,18.98,9.33,7.72,77,Superaltricial,Adult
Molothrus bonariensis,Passeriformes,Icteridae,112,27.35,54.4,18.73,8.8,8.43,74,Superaltricial,Adult
Molothrus bonariensis,Passeriformes,Icteridae,74,27,44,17,8.66,9.33,110,Superaltricial,Adult
Molothrus bonariensis,Passeriformes,Icteridae,113,29.38,56.09,18.13,8.76,6.61,73,Superaltricial,Adult
Molothrus bonariensis,Passeriformes,Icteridae,72,23.4,38,16,8.55,7.87,98,Superaltricial,Adult
Molothrus bonariensis,Passeriformes,Icteridae,115,29.98,57.3,19.32,10.06,8.91,77,Superaltricial,Adult
Molothrus bonariensis,Passeriformes,Icteridae,117,29.01,49,18.27,9.56,8.58,80,Superaltricial,Adult
Molothrus bonariensis,Passeriformes,Icteridae,115,28.81,56,18.48,9.59,7.48,80,Superaltricial,Adult
Troglodytes aedon,Passeriformes,Troglodytidae,35,17.6,10,12,4.14,7.35,56,Superaltricial,Adult
Troglodytes aedon,Passeriformes,Troglodytidae,52,18.2,12,13.2,3.2,3.4,43,Superaltricial,Adult
Troglodytes aedon,Passeriformes,Troglodytidae,49,12.4,10,15.1,4.1,7.2,31,Superaltricial,Adult
Troglodytes aedon,Passeriformes,Troglodytidae,49,17.9,12,13.3,3,3.2,40,Superaltricial,Adult
Troglodytes aedon,Passeriformes,Troglodytidae,40,17,12,15,3.72,6.82,53,Superaltricial,Adult
Troglodytes aedon,Passeriformes,Troglodytidae,42,21.6,14.5,16,3.1,4.4,46,Superaltricial,Adult
Troglodytes aedon,Passeriformes,Troglodytidae,46,16.4,10,14.3,3.25,6.75,96,Superaltricial,Adult
Troglodytes aedon,Passeriformes,Troglodytidae,41,16.6,12,14.4,4.76,5.2,50,Superaltricial,Adult
Troglodytes aedon,Passeriformes,Troglodytidae,52,18.96,12.5,12.57,3.57,3.8,41,Superaltricial,Adult
Troglodytes aedon,Passeriformes,Troglodytidae,48,13.8,13,18.4,4.3,8.8,33,Superaltricial,Adult
Troglodytes aedon,Passeriformes,Troglodytidae,51,18.49,10.9,11.97,2.96,3.54,41,Superaltricial,Adult
Pygochelidon cyanoleuca,Passeriformes,Hirundinidae,50,10.6,12,6.6,2.75,7.9,90,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,35,15.3,14,9,5.38,6.69,61,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,57,8.3,13,8.1,5.7,7.5,32,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,60,17.6,14,12,6.5,9.9,30,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,56,15.2,14,11.5,5.6,7.9,34,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,58.68,13.47,17,10.05,5.27,7.72,36.04,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,60.22,14.89,15,10.17,6.01,8.91,33.94,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,59.01,13.91,12.5,10.86,5.25,7.52,34.08,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,60,15,16,9.7,5.5,7,34,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,59,14.1,13,8.1,5.1,5.5,32,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,57.8,14.4,13,11.5,5.6,4.9,27.6,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,58.6,13.7,13.5,9.81,5.65,7.39,34.1,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,58.06,13.13,12.5,9.06,5.11,7.09,33.79,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,60,16.8,15,9.8,5.6,6.6,36,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,57.03,14.73,13.5,9.98,5.28,7.23,34.91,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,58,16.6,13,9.6,4.8,6.1,34,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,56,18.3,10,11.3,5.5,7.3,33,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,60.22,13.25,15,9.72,5.28,7.27,35.36,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,60,15.2,13,9.9,5.3,7.6,30,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,55.95,13.77,16,10.41,6.01,7.57,33.83,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,57.42,13.92,14,9.52,5.39,7.61,31.66,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,57.61,14.24,14,9.94,6.34,7.49,32.71,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,38,15.6,16,10.8,5.19,7.59,62,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,61.5,17,16,9.6,5.2,7.5,34.8,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,59.88,13.42,15,9.68,5.57,7.74,33.89,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,56.95,14.21,13,10.03,5.31,6.83,32.41,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,58,18,19,10.7,6.9,8.5,35,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,58.58,14.38,14,10.24,5.2,7.33,35.12,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,58,16,14,13.2,5.6,7.5,31,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,57.12,18.32,18.28,8.95,5.19,7.12,33.13,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,64,16.4,15,8.8,6,7.5,39,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,58.01,13.21,14,9.94,5.91,7.94,32.84,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,57.81,13.26,15.5,9.12,5.75,5.74,30.44,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,60.43,14.29,17,9.86,5.37,8.69,33.48,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,57.72,13.51,12.5,10.17,5.19,7.49,32.41,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,59,15.3,16,10,5.4,7.1,32,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,56.19,15.47,15,10.63,5.67,7.51,31.41,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,57.96,13.9,17,9.61,5.3,7.5,36.33,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,62,16.7,16,10.1,4.8,5.4,35,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,56.15,14.02,15,10.03,5.29,7.17,32.72,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,58.25,13.51,13.5,10.42,5.72,8.15,34.21,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,55.4,16.1,15,10.2,6.1,8.2,33,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,58.21,14.05,17,10.27,5.48,7.63,36.27,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,59,18.9,13,13.9,5.3,8.3,32,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,61,18.9,25,10,5.8,8.5,31,Superaltricial,Adult
Euphonia violacea,Passeriformes,Fringillidae,52.96,12.48,15.5,9.2,5.55,7.06,33.26,Superaltricial,Adult
Brotogeris tirica,Psittaciformes,Psittacidae,110.96,9.81,66,15.61,14.48,7.17,105,Superaltricial,Adult
Brotogeris tirica,Psittaciformes,Psittacidae,109.17,10.55,70,16.16,14.53,10.65,108,Superaltricial,Adult
Brotogeris tirica,Psittaciformes,Psittacidae,84,14,62,16.4,13.35,10.61,118,Superaltricial,Adult
Todirostrum cinereum,Passeriformes,Tyrannidae,45,19.9,7.5,15.5,3,4.7,36,Superaltricial,Adult
Todirostrum cinereum,Passeriformes,Tyrannidae,39,20.3,7,14.1,3.5,4.9,32,Superaltricial,Adult
Todirostrum cinereum,Passeriformes,Tyrannidae,45,21,6.5,13.3,2.7,4.4,39,Superaltricial,Adult
Todirostrum cinereum,Passeriformes,Tyrannidae,43,19.3,7,13.7,3,5.1,36,Superaltricial,Adult
Todirostrum cinereum,Passeriformes,Tyrannidae,36,18.8,6,15.6,3.03,5.46,45,Superaltricial,Adult
Todirostrum cinereum,Passeriformes,Tyrannidae,41,18.4,7,15.1,3.3,5.5,37,Superaltricial,Adult
Todirostrum cinereum,Passeriformes,Tyrannidae,42,19.1,7,14.9,3,4.7,36,Superaltricial,Adult
Tangara sayaca,Passeriformes,Thraupidae,92,22.1,58,15,7.4,8.2,70,Superaltricial,Adult
Tangara sayaca,Passeriformes,Thraupidae,95,20.38,34.7,12.83,6.88,7.01,65,Superaltricial,Adult
Tangara sayaca,Passeriformes,Thraupidae,96,21,34,14.8,9.6,11.7,67,Superaltricial,Adult
Tangara sayaca,Passeriformes,Thraupidae,90,20.86,31.1,13.26,7.96,8.2,63,Superaltricial,Adult
Tangara sayaca,Passeriformes,Thraupidae,96,22.5,60,15.75,7.4,9.25,70,Superaltricial,Adult
Tangara sayaca,Passeriformes,Thraupidae,93,19.48,23,12.77,6.65,6.84,60,Superaltricial,Adult
Tangara sayaca,Passeriformes,Thraupidae,87,23.1,37,12.8,7.7,8,54,Superaltricial,Adult
